id,color,color_id,height,image_file,image_height,image_width,index,width,x,y,center_x,center_y,center_x_norm,center_y_norm,longer,shorter,aspect_max_min,aspect,size
852,white,white,117,B226.json,805,527,4,213,64,674,170.5,732.5,0.3235294117647059,0.9099378881987578,213,117,1.8205128205128205,1.8205128205128205,24921
853,white,white,131,B226.json,805,527,5,250,277,674,402.0,739.5,0.7628083491461101,0.9186335403726708,250,131,1.9083969465648856,1.9083969465648856,32750
854,red,red,131,B226.json,805,527,6,64,0,674,32.0,739.5,0.06072106261859583,0.9186335403726708,131,64,2.046875,0.48854961832061067,8384
855,white,white,14,B226.json,805,527,7,213,64,791,170.5,798.0,0.3235294117647059,0.991304347826087,213,14,15.214285714285714,15.214285714285714,2982
856,white,white,217,B226.json,805,527,8,250,277,0,402.0,108.5,0.7628083491461101,0.13478260869565217,250,217,1.152073732718894,1.152073732718894,54250
857,white,white,217,B226.json,805,527,9,277,0,0,138.5,108.5,0.26280834914611007,0.13478260869565217,277,217,1.2764976958525345,1.2764976958525345,60109
858,white,white,383,B227.json,1000,984,0,433,427,584,643.5,775.5,0.6539634146341463,0.7755,433,383,1.1305483028720626,1.1305483028720626,165839
859,blue,blue,189,B227.json,1000,984,1,124,860,584,922.0,678.5,0.9369918699186992,0.6785,189,124,1.5241935483870968,0.656084656084656,23436
860,red,red,416,B227.json,1000,984,2,427,0,584,213.5,792.0,0.21697154471544716,0.792,427,416,1.0264423076923077,1.0264423076923077,177632
861,white,white,227,B227.json,1000,984,3,124,860,773,922.0,886.5,0.9369918699186992,0.8865,227,124,1.8306451612903225,0.5462555066079295,28148
862,white,white,33,B227.json,1000,984,4,433,427,967,643.5,983.5,0.6539634146341463,0.9835,433,33,13.121212121212121,13.121212121212121,14289
863,white,white,584,B227.json,1000,984,5,557,427,0,705.5,292.0,0.7169715447154471,0.292,584,557,1.0484739676840216,0.9537671232876712,325288
864,white,white,584,B227.json,1000,984,6,427,0,0,213.5,292.0,0.21697154471544716,0.292,584,427,1.3676814988290398,0.7311643835616438,249368
865,white,white,377,B228.json,995,1000,0,417,491,595,699.5,783.5,0.6995,0.7874371859296483,417,377,1.106100795755968,1.106100795755968,157209
866,blue,blue,162,B228.json,995,1000,1,92,908,595,954.0,676.0,0.954,0.6793969849246231,162,92,1.7608695652173914,0.5679012345679012,14904
867,white,white,400,B228.json,995,1000,2,491,0,595,245.5,795.0,0.2455,0.7989949748743719,491,400,1.2275,1.2275,196400
868,white,white,238,B228.json,995,1000,3,92,908,757,954.0,876.0,0.954,0.8804020100502512,238,92,2.5869565217391304,0.3865546218487395,21896
869,white,white,23,B228.json,995,1000,4,417,491,972,699.5,983.5,0.6995,0.9884422110552764,417,23,18.130434782608695,18.130434782608695,9591
870,white,white,595,B228.json,995,1000,5,509,491,0,745.5,297.5,0.7455,0.2989949748743719,595,509,1.168958742632613,0.8554621848739495,302855
871,yellow,yellow,595,B228.json,995,1000,6,491,0,0,245.5,297.5,0.2455,0.2989949748743719,595,491,1.2118126272912424,0.8252100840336134,292145
872,white,white,388,B230.json,984,1000,0,412,451,537,657.0,731.0,0.657,0.7428861788617886,412,388,1.0618556701030928,1.0618556701030928,159856
873,blue,blue,264,B230.json,984,1000,1,137,863,537,931.5,669.0,0.9315,0.6798780487804879,264,137,1.927007299270073,0.5189393939393939,36168
874,white,white,447,B230.json,984,1000,2,451,0,537,225.5,760.5,0.2255,0.7728658536585366,451,447,1.0089485458612975,1.0089485458612975,201597
875,white,white,183,B230.json,984,1000,3,137,863,801,931.5,892.5,0.9315,0.9070121951219512,183,137,1.3357664233576643,0.7486338797814208,25071
876,white,white,59,B230.json,984,1000,4,412,451,925,657.0,954.5,0.657,0.970020325203252,412,59,6.983050847457627,6.983050847457627,24308
877,white,white,537,B230.json,984,1000,5,549,451,0,725.5,268.5,0.7255,0.2728658536585366,549,537,1.0223463687150838,1.0223463687150838,294813
878,red,red,537,B230.json,984,1000,6,451,0,0,225.5,268.5,0.2255,0.2728658536585366,537,451,1.1906873614190687,0.839851024208566,242187
879,white,white,18,B231.json,954,960,0,482,478,544,719.0,553.0,0.7489583333333333,0.5796645702306079,482,18,26.77777777777778,26.77777777777778,8676
880,white,white,18,B231.json,954,960,1,478,0,544,239.0,553.0,0.24895833333333334,0.5796645702306079,478,18,26.555555555555557,26.555555555555557,8604
881,white,white,360,B231.json,954,960,2,378,478,562,667.0,742.0,0.6947916666666667,0.7777777777777778,378,360,1.05,1.05,136080
882,white,white,176,B231.json,954,960,3,104,856,562,908.0,650.0,0.9458333333333333,0.6813417190775681,176,104,1.6923076923076923,0.5909090909090909,18304
883,white,white,392,B231.json,954,960,4,478,0,562,239.0,758.0,0.24895833333333334,0.7945492662473794,478,392,1.219387755102041,1.219387755102041,187376
884,white,white,216,B231.json,954,960,5,104,856,738,908.0,846.0,0.9458333333333333,0.8867924528301887,216,104,2.076923076923077,0.48148148148148145,22464
885,white,white,32,B231.json,954,960,6,378,478,922,667.0,938.0,0.6947916666666667,0.9832285115303984,378,32,11.8125,11.8125,12096
886,white,white,544,B231.json,954,960,7,482,478,0,719.0,272.0,0.7489583333333333,0.2851153039832285,544,482,1.1286307053941909,0.8860294117647058,262208
887,yellow,yellow,544,B231.json,954,960,8,478,0,0,239.0,272.0,0.24895833333333334,0.2851153039832285,544,478,1.1380753138075315,0.8786764705882353,260032
888,white,white,356,B232.json,825,823,0,366,355,430,538.0,608.0,0.6537059538274606,0.7369696969696969,366,356,1.0280898876404494,1.0280898876404494,130296
889,red,red,190,B232.json,825,823,1,102,721,430,772.0,525.0,0.9380315917375456,0.6363636363636364,190,102,1.8627450980392157,0.5368421052631579,19380
890,white,white,395,B232.json,825,823,2,355,0,430,177.5,627.5,0.21567436208991494,0.7606060606060606,395,355,1.1126760563380282,0.8987341772151899,140225
891,white,white,205,B232.json,825,823,3,102,721,620,772.0,722.5,0.9380315917375456,0.8757575757575757,205,102,2.0098039215686274,0.4975609756097561,20910
892,white,white,39,B232.json,825,823,4,366,355,786,538.0,805.5,0.6537059538274606,0.9763636363636363,366,39,9.384615384615385,9.384615384615385,14274
893,white,white,430,B232.json,825,823,5,468,355,0,589.0,215.0,0.715674362089915,0.2606060606060606,468,430,1.0883720930232559,1.0883720930232559,201240
894,white,white,430,B232.json,825,823,6,355,0,0,177.5,215.0,0.21567436208991494,0.2606060606060606,430,355,1.2112676056338028,0.8255813953488372,152650
895,white,white,308,B233.json,727,675,0,383,256,392,447.5,546.0,0.662962962962963,0.7510316368638239,383,308,1.2435064935064934,1.2435064935064934,117964
896,blue,blue,140,B233.json,727,675,1,36,639,392,657.0,462.0,0.9733333333333334,0.6354883081155434,140,36,3.888888888888889,0.2571428571428571,5040
897,white,white,335,B233.json,727,675,2,256,0,392,128.0,559.5,0.18962962962962962,0.7696011004126547,335,256,1.30859375,0.764179104477612,85760
898,white,white,195,B233.json,727,675,3,36,639,532,657.0,629.5,0.9733333333333334,0.8658872077028886,195,36,5.416666666666667,0.18461538461538463,7020
899,yellow,yellow,27,B233.json,727,675,4,383,256,700,447.5,713.5,0.662962962962963,0.9814305364511692,383,27,14.185185185185185,14.185185185185185,10341
900,white,white,392,B233.json,727,675,5,419,256,0,465.5,196.0,0.6896296296296296,0.2696011004126547,419,392,1.0688775510204083,1.0688775510204083,164248
901,red,red,392,B233.json,727,675,6,256,0,0,128.0,196.0,0.18962962962962962,0.2696011004126547,392,256,1.53125,0.6530612244897959,100352
902,white,white,413,B234.json,1000,981,0,402,416,540,617.0,746.5,0.6289500509683996,0.7465,413,402,1.027363184079602,0.9733656174334141,166026
903,blue,blue,255,B234.json,1000,981,1,163,818,540,899.5,667.5,0.916921508664628,0.6675,255,163,1.5644171779141105,0.6392156862745098,41565
904,white,white,460,B234.json,1000,981,2,416,0,540,208.0,770.0,0.21202854230377166,0.77,460,416,1.1057692307692308,0.9043478260869565,191360
905,white,white,205,B234.json,1000,981,3,163,818,795,899.5,897.5,0.916921508664628,0.8975,205,163,1.2576687116564418,0.7951219512195122,33415
906,white,white,47,B234.json,1000,981,4,402,416,953,617.0,976.5,0.6289500509683996,0.9765,402,47,8.553191489361701,8.553191489361701,18894
907,white,white,540,B234.json,1000,981,5,565,416,0,698.5,270.0,0.7120285423037717,0.27,565,540,1.0462962962962963,1.0462962962962963,305100
908,yellow,yellow,540,B234.json,1000,981,6,416,0,0,208.0,270.0,0.21202854230377166,0.27,540,416,1.2980769230769231,0.7703703703703704,224640
909,white,white,330,B235.json,995,1000,0,327,0,340,163.5,505.0,0.1635,0.507537688442211,330,327,1.0091743119266054,0.990909090909091,107910
910,white,white,325,B235.json,995,1000,1,559,327,670,606.5,832.5,0.6065,0.8366834170854272,559,325,1.72,1.72,181675
911,white,white,325,B235.json,995,1000,2,114,886,670,943.0,832.5,0.943,0.8366834170854272,325,114,2.8508771929824563,0.3507692307692308,37050
912,yellow,yellow,325,B235.json,995,1000,3,327,0,670,163.5,832.5,0.1635,0.8366834170854272,327,325,1.0061538461538462,1.0061538461538462,106275
913,blue,blue,670,B235.json,995,1000,4,673,327,0,663.5,335.0,0.6635,0.33668341708542715,673,670,1.0044776119402985,1.0044776119402985,450910
914,white,white,340,B235.json,995,1000,5,327,0,0,163.5,170.0,0.1635,0.1708542713567839,340,327,1.039755351681957,0.961764705882353,111180
915,blue,blue,256,B236.json,978,791,0,236,555,276,673.0,404.0,0.8508217446270544,0.4130879345603272,256,236,1.0847457627118644,0.921875,60416
916,white,white,702,B236.json,978,791,1,555,0,276,277.5,627.0,0.35082174462705434,0.6411042944785276,702,555,1.2648648648648648,0.7905982905982906,389610
917,white,white,446,B236.json,978,791,2,236,555,532,673.0,755.0,0.8508217446270544,0.7719836400817995,446,236,1.8898305084745763,0.5291479820627802,105256
918,white,white,276,B236.json,978,791,3,236,555,0,673.0,138.0,0.8508217446270544,0.1411042944785276,276,236,1.1694915254237288,0.855072463768116,65136
919,yellow,yellow,276,B236.json,978,791,4,555,0,0,277.5,138.0,0.35082174462705434,0.1411042944785276,555,276,2.010869565217391,2.010869565217391,153180
920,white,white,36,B237.json,828,827,0,564,263,208,545.0,226.0,0.6590084643288996,0.27294685990338163,564,36,15.666666666666666,15.666666666666666,20304
921,white,white,36,B237.json,828,827,1,263,0,208,131.5,226.0,0.15900846432889965,0.27294685990338163,263,36,7.305555555555555,7.305555555555555,9468
922,white,white,584,B237.json,828,827,2,564,263,244,545.0,536.0,0.6590084643288996,0.6473429951690821,584,564,1.0354609929078014,0.9657534246575342,329376
923,white,white,584,B237.json,828,827,3,263,0,244,131.5,536.0,0.15900846432889965,0.6473429951690821,584,263,2.220532319391635,0.4503424657534247,153592
924,white,white,208,B237.json,828,827,4,564,263,0,545.0,104.0,0.6590084643288996,0.12560386473429952,564,208,2.7115384615384617,2.7115384615384617,117312
925,yellow,yellow,208,B237.json,828,827,5,263,0,0,131.5,104.0,0.15900846432889965,0.12560386473429952,263,208,1.2644230769230769,1.2644230769230769,54704
926,white,white,43,B238.json,1000,806,0,514,292,268,549.0,289.5,0.6811414392059554,0.2895,514,43,11.953488372093023,11.953488372093023,22102
927,white,white,43,B238.json,1000,806,1,292,0,268,146.0,289.5,0.18114143920595532,0.2895,292,43,6.790697674418604,6.790697674418604,12556
928,white,white,643,B238.json,1000,806,2,514,292,311,549.0,632.5,0.6811414392059554,0.6325,643,514,1.2509727626459144,0.7993779160186625,330502
929,white,white,689,B238.json,1000,806,3,292,0,311,146.0,655.5,0.18114143920595532,0.6555,689,292,2.3595890410958904,0.42380261248185774,201188
930,blue,blue,46,B238.json,1000,806,4,514,292,954,549.0,977.0,0.6811414392059554,0.977,514,46,11.173913043478262,11.173913043478262,23644
931,white,white,268,B238.json,1000,806,5,514,292,0,549.0,134.0,0.6811414392059554,0.134,514,268,1.9179104477611941,1.9179104477611941,137752
932,yellow,yellow,268,B238.json,1000,806,6,292,0,0,146.0,134.0,0.18114143920595532,0.134,292,268,1.0895522388059702,1.0895522388059702,78256
933,white,white,700,B239.json,1000,793,0,549,244,239,518.5,589.0,0.6538461538461539,0.589,700,549,1.2750455373406193,0.7842857142857143,384300
934,red,red,190,B239.json,1000,793,1,244,0,239,122.0,334.0,0.15384615384615385,0.334,244,190,1.2842105263157895,1.2842105263157895,46360
935,white,white,571,B239.json,1000,793,2,244,0,429,122.0,714.5,0.15384615384615385,0.7145,571,244,2.3401639344262297,0.4273204903677758,139324
936,blue,blue,61,B239.json,1000,793,3,549,244,939,518.5,969.5,0.6538461538461539,0.9695,549,61,9.0,9.0,33489
937,white,white,239,B239.json,1000,793,4,549,244,0,518.5,119.5,0.6538461538461539,0.1195,549,239,2.297071129707113,2.297071129707113,131211
938,red,red,239,B239.json,1000,793,5,244,0,0,122.0,119.5,0.15384615384615385,0.1195,244,239,1.0209205020920502,1.0209205020920502,58316
939,white,white,714,B240.json,993,812,0,254,558,279,685.0,636.0,0.8435960591133005,0.6404833836858006,714,254,2.811023622047244,0.3557422969187675,181356
940,white,white,654,B240.json,993,812,1,558,0,279,279.0,606.0,0.3435960591133005,0.6102719033232629,654,558,1.1720430107526882,0.8532110091743119,364932
941,yellow,yellow,60,B240.json,993,812,2,558,0,933,279.0,963.0,0.3435960591133005,0.9697885196374623,558,60,9.3,9.3,33480
942,blue,blue,279,B240.json,993,812,3,254,558,0,685.0,139.5,0.8435960591133005,0.1404833836858006,279,254,1.0984251968503937,0.910394265232975,70866
943,white,white,279,B240.json,993,812,4,558,0,0,279.0,139.5,0.3435960591133005,0.1404833836858006,558,279,2.0,2.0,155682
944,white,white,87,B243.json,878,858,0,87,326,392,369.5,435.5,0.43065268065268064,0.4960136674259681,87,87,1.0,1.0,7569
945,white,white,87,B243.json,878,858,1,445,413,392,635.5,435.5,0.7406759906759907,0.4960136674259681,445,87,5.114942528735632,5.114942528735632,38715
946,white,white,87,B243.json,878,858,2,326,0,392,163.0,435.5,0.18997668997668998,0.4960136674259681,326,87,3.7471264367816093,3.7471264367816093,28362
947,white,white,399,B243.json,878,858,3,87,326,479,369.5,678.5,0.43065268065268064,0.7727790432801822,399,87,4.586206896551724,0.21804511278195488,34713
948,white,white,244,B243.json,878,858,4,250,413,479,538.0,601.0,0.627039627039627,0.6845102505694761,250,244,1.0245901639344261,1.0245901639344261,61000
949,white,white,244,B243.json,878,858,5,55,663,479,690.5,601.0,0.8047785547785548,0.6845102505694761,244,55,4.4363636363636365,0.22540983606557377,13420
950,white,white,399,B243.json,878,858,6,140,718,479,788.0,678.5,0.9184149184149184,0.7727790432801822,399,140,2.85,0.3508771929824561,55860
951,white,white,399,B243.json,878,858,7,326,0,479,163.0,678.5,0.18997668997668998,0.7727790432801822,399,326,1.2239263803680982,0.8170426065162907,130074
952,white,white,108,B243.json,878,858,8,250,413,723,538.0,777.0,0.627039627039627,0.8849658314350797,250,108,2.314814814814815,2.314814814814815,27000
953,white,white,108,B243.json,878,858,9,55,663,723,690.5,777.0,0.8047785547785548,0.8849658314350797,108,55,1.9636363636363636,0.5092592592592593,5940
954,white,white,47,B243.json,878,858,10,250,413,831,538.0,854.5,0.627039627039627,0.9732346241457859,250,47,5.319148936170213,5.319148936170213,11750
955,white,white,47,B243.json,878,858,11,55,663,831,690.5,854.5,0.8047785547785548,0.9732346241457859,55,47,1.1702127659574468,1.1702127659574468,2585
956,white,white,392,B243.json,878,858,12,87,326,0,369.5,196.0,0.43065268065268064,0.22323462414578588,392,87,4.505747126436781,0.22193877551020408,34104
957,white,white,392,B243.json,878,858,13,445,413,0,635.5,196.0,0.7406759906759907,0.22323462414578588,445,392,1.135204081632653,1.135204081632653,174440
958,white,white,392,B243.json,878,858,14,326,0,0,163.0,196.0,0.18997668997668998,0.22323462414578588,392,326,1.2024539877300613,0.8316326530612245,127792
959,white,white,691,B244.json,1000,489,0,195,294,91,391.5,436.5,0.8006134969325154,0.4365,691,195,3.5435897435897434,0.2821997105643994,134745
960,white,white,218,B244.json,1000,489,1,195,294,782,391.5,891.0,0.8006134969325154,0.891,218,195,1.117948717948718,0.8944954128440367,42510
961,white,white,1000,B244.json,1000,489,2,230,64,0,179.0,500.0,0.3660531697341513,0.5,1000,230,4.3478260869565215,0.23,230000
962,blue,blue,91,B244.json,1000,489,3,195,294,0,391.5,45.5,0.8006134969325154,0.0455,195,91,2.142857142857143,2.142857142857143,17745
963,white,white,1000,B244.json,1000,489,4,64,0,0,32.0,500.0,0.065439672801636,0.5,1000,64,15.625,0.064,64000
964,white,white,426,B245.json,1000,969,0,256,326,228,454.0,441.0,0.46852425180598556,0.441,426,256,1.6640625,0.6009389671361502,109056
965,white,white,426,B245.json,1000,969,1,368,582,228,766.0,441.0,0.7905056759545923,0.441,426,368,1.1576086956521738,0.863849765258216,156768
966,white,white,426,B245.json,1000,969,2,19,950,228,959.5,441.0,0.9901960784313726,0.441,426,19,22.42105263157895,0.04460093896713615,8094
967,white,white,426,B245.json,1000,969,3,326,0,228,163.0,441.0,0.16821465428276575,0.441,426,326,1.3067484662576687,0.7652582159624414,138876
968,white,white,346,B245.json,1000,969,4,256,326,654,454.0,827.0,0.46852425180598556,0.827,346,256,1.3515625,0.7398843930635838,88576
969,white,white,284,B245.json,1000,969,5,387,582,654,775.5,796.0,0.8003095975232198,0.796,387,284,1.3626760563380282,1.3626760563380282,109908
970,white,white,346,B245.json,1000,969,6,326,0,654,163.0,827.0,0.16821465428276575,0.827,346,326,1.0613496932515338,0.9421965317919075,112796
971,white,white,62,B245.json,1000,969,7,387,582,938,775.5,969.0,0.8003095975232198,0.969,387,62,6.241935483870968,6.241935483870968,23994
972,white,white,228,B245.json,1000,969,8,256,326,0,454.0,114.0,0.46852425180598556,0.114,256,228,1.1228070175438596,1.1228070175438596,58368
973,white,white,228,B245.json,1000,969,9,387,582,0,775.5,114.0,0.8003095975232198,0.114,387,228,1.6973684210526316,1.6973684210526316,88236
974,red,red,228,B245.json,1000,969,10,326,0,0,163.0,114.0,0.16821465428276575,0.114,326,228,1.4298245614035088,1.4298245614035088,74328
975,white,white,144,B253.json,1000,950,0,576,374,106,662.0,178.0,0.6968421052631579,0.178,576,144,4.0,4.0,82944
976,white,white,144,B253.json,1000,950,1,374,0,106,187.0,178.0,0.1968421052631579,0.178,374,144,2.5972222222222223,2.5972222222222223,53856
